UserId,ItemId,Type,Time,Version
U17373,item17373,17373,2014-07-08 09:17384,1
U17374,item17374,17374,2014-07-08 09:17385,1
U17375,item17375,17375,2014-07-08 09:17386,1
U17376,item17376,17376,2014-07-08 09:17387,1
U17377,item17377,17377,2014-07-08 09:17388,1
U17378,item17378,17378,2014-07-08 09:17389,1
U17379,item17379,17379,2014-07-08 09:17390,1
U17380,item17380,17380,2014-07-08 09:17391,1
U17381,item17381,17381,2014-07-08 09:17392,1
U17382,item17382,17382,2014-07-08 09:17393,1
U17383,item17383,17383,2014-07-08 09:17394,1
U17384,item17384,17384,2014-07-08 09:17395,1
U17385,item17385,17385,2014-07-08 09:17396,1
U17386,item17386,17386,2014-07-08 09:17397,1
U17387,item17387,17387,2014-07-08 09:17398,1
U17388,item17388,17388,2014-07-08 09:17399,1
U17389,item17389,17389,2014-07-08 09:17400,1
U17390,item17390,17390,2014-07-08 09:17401,1
U17391,item17391,17391,2014-07-08 09:17402,1
U17392,item17392,17392,2014-07-08 09:17403,1
U17393,item17393,17393,2014-07-08 09:17404,1
U17394,item17394,17394,2014-07-08 09:17405,1
U17395,item17395,17395,2014-07-08 09:17406,1
U17396,item17396,17396,2014-07-08 09:17407,1
U17397,item17397,17397,2014-07-08 09:17408,1
U17398,item17398,17398,2014-07-08 09:17409,1
U17399,item17399,17399,2014-07-08 09:17410,1
U17400,item17400,17400,2014-07-08 09:17411,1
U17401,item17401,17401,2014-07-08 09:17412,1
U17402,item17402,17402,2014-07-08 09:17413,1
U17403,item17403,17403,2014-07-08 09:17414,1
U17404,item17404,17404,2014-07-08 09:17415,1
U17405,item17405,17405,2014-07-08 09:17416,1
U17406,item17406,17406,2014-07-08 09:17417,1
U17407,item17407,17407,2014-07-08 09:17418,1
U17408,item17408,17408,2014-07-08 09:17419,1
U17409,item17409,17409,2014-07-08 09:17420,1
U17410,item17410,17410,2014-07-08 09:17421,1
U17411,item17411,17411,2014-07-08 09:17422,1
U17412,item17412,17412,2014-07-08 09:17423,1
U17413,item17413,17413,2014-07-08 09:17424,1
U17414,item17414,17414,2014-07-08 09:17425,1
U17415,item17415,17415,2014-07-08 09:17426,1
U17416,item17416,17416,2014-07-08 09:17427,1
U17417,item17417,17417,2014-07-08 09:17428,1
U17418,item17418,17418,2014-07-08 09:17429,1
U17419,item17419,17419,2014-07-08 09:17430,1
U17420,item17420,17420,2014-07-08 09:17431,1
U17421,item17421,17421,2014-07-08 09:17432,1
U17422,item17422,17422,2014-07-08 09:17433,1
U17423,item17423,17423,2014-07-08 09:17434,1
U17424,item17424,17424,2014-07-08 09:17435,1
U17425,item17425,17425,2014-07-08 09:17436,1
U17426,item17426,17426,2014-07-08 09:17437,1
U17427,item17427,17427,2014-07-08 09:17438,1
U17428,item17428,17428,2014-07-08 09:17439,1
U17429,item17429,17429,2014-07-08 09:17440,1
U17430,item17430,17430,2014-07-08 09:17441,1
U17431,item17431,17431,2014-07-08 09:17442,1
U17432,item17432,17432,2014-07-08 09:17443,1
U17433,item17433,17433,2014-07-08 09:17444,1
U17434,item17434,17434,2014-07-08 09:17445,1
U17435,item17435,17435,2014-07-08 09:17446,1
U17436,item17436,17436,2014-07-08 09:17447,1
U17437,item17437,17437,2014-07-08 09:17448,1
U17438,item17438,17438,2014-07-08 09:17449,1
U17439,item17439,17439,2014-07-08 09:17450,1
U17440,item17440,17440,2014-07-08 09:17451,1
U17441,item17441,17441,2014-07-08 09:17452,1
U17442,item17442,17442,2014-07-08 09:17453,1
U17443,item17443,17443,2014-07-08 09:17454,1
U17444,item17444,17444,2014-07-08 09:17455,1
U17445,item17445,17445,2014-07-08 09:17456,1
U17446,item17446,17446,2014-07-08 09:17457,1
U17447,item17447,17447,2014-07-08 09:17458,1
U17448,item17448,17448,2014-07-08 09:17459,1
U17449,item17449,17449,2014-07-08 09:17460,1
U17450,item17450,17450,2014-07-08 09:17461,1
U17451,item17451,17451,2014-07-08 09:17462,1
U17452,item17452,17452,2014-07-08 09:17463,1
U17453,item17453,17453,2014-07-08 09:17464,1
U17454,item17454,17454,2014-07-08 09:17465,1
U17455,item17455,17455,2014-07-08 09:17466,1
U17456,item17456,17456,2014-07-08 09:17467,1
U17457,item17457,17457,2014-07-08 09:17468,1
U17458,item17458,17458,2014-07-08 09:17469,1
U17459,item17459,17459,2014-07-08 09:17470,1
U17460,item17460,17460,2014-07-08 09:17471,1
U17461,item17461,17461,2014-07-08 09:17472,1
U17462,item17462,17462,2014-07-08 09:17473,1
U17463,item17463,17463,2014-07-08 09:17474,1
U17464,item17464,17464,2014-07-08 09:17475,1
U17465,item17465,17465,2014-07-08 09:17476,1
U17466,item17466,17466,2014-07-08 09:17477,1
U17467,item17467,17467,2014-07-08 09:17478,1
U17468,item17468,17468,2014-07-08 09:17479,1
U17469,item17469,17469,2014-07-08 09:17480,1
U17470,item17470,17470,2014-07-08 09:17481,1
U17471,item17471,17471,2014-07-08 09:17482,1
U17472,item17472,17472,2014-07-08 09:17483,1
U17473,item17473,17473,2014-07-08 09:17484,1
U17474,item17474,17474,2014-07-08 09:17485,1
U17475,item17475,17475,2014-07-08 09:17486,1
U17476,item17476,17476,2014-07-08 09:17487,1
U17477,item17477,17477,2014-07-08 09:17488,1
U17478,item17478,17478,2014-07-08 09:17489,1
U17479,item17479,17479,2014-07-08 09:17490,1
U17480,item17480,17480,2014-07-08 09:17491,1
U17481,item17481,17481,2014-07-08 09:17492,1
U17482,item17482,17482,2014-07-08 09:17493,1
U17483,item17483,17483,2014-07-08 09:17494,1
U17484,item17484,17484,2014-07-08 09:17495,1
U17485,item17485,17485,2014-07-08 09:17496,1
U17486,item17486,17486,2014-07-08 09:17497,1
U17487,item17487,17487,2014-07-08 09:17498,1
U17488,item17488,17488,2014-07-08 09:17499,1
U17489,item17489,17489,2014-07-08 09:17500,1
U17490,item17490,17490,2014-07-08 09:17501,1
U17491,item17491,17491,2014-07-08 09:17502,1
U17492,item17492,17492,2014-07-08 09:17503,1
U17493,item17493,17493,2014-07-08 09:17504,1
U17494,item17494,17494,2014-07-08 09:17505,1
U17495,item17495,17495,2014-07-08 09:17506,1
U17496,item17496,17496,2014-07-08 09:17507,1
U17497,item17497,17497,2014-07-08 09:17508,1
U17498,item17498,17498,2014-07-08 09:17509,1
U17499,item17499,17499,2014-07-08 09:17510,1
U17500,item17500,17500,2014-07-08 09:17511,1
U17501,item17501,17501,2014-07-08 09:17512,1
U17502,item17502,17502,2014-07-08 09:17513,1
U17503,item17503,17503,2014-07-08 09:17514,1
U17504,item17504,17504,2014-07-08 09:17515,1
U17505,item17505,17505,2014-07-08 09:17516,1
U17506,item17506,17506,2014-07-08 09:17517,1
U17507,item17507,17507,2014-07-08 09:17518,1
U17508,item17508,17508,2014-07-08 09:17519,1
U17509,item17509,17509,2014-07-08 09:17520,1
U17510,item17510,17510,2014-07-08 09:17521,1
U17511,item17511,17511,2014-07-08 09:17522,1
U17512,item17512,17512,2014-07-08 09:17523,1
U17513,item17513,17513,2014-07-08 09:17524,1
U17514,item17514,17514,2014-07-08 09:17525,1
U17515,item17515,17515,2014-07-08 09:17526,1
U17516,item17516,17516,2014-07-08 09:17527,1
U17517,item17517,17517,2014-07-08 09:17528,1
U17518,item17518,17518,2014-07-08 09:17529,1
U17519,item17519,17519,2014-07-08 09:17530,1
U17520,item17520,17520,2014-07-08 09:17531,1
U17521,item17521,17521,2014-07-08 09:17532,1
U17522,item17522,17522,2014-07-08 09:17533,1
U17523,item17523,17523,2014-07-08 09:17534,1
U17524,item17524,17524,2014-07-08 09:17535,1
U17525,item17525,17525,2014-07-08 09:17536,1
U17526,item17526,17526,2014-07-08 09:17537,1
U17527,item17527,17527,2014-07-08 09:17538,1
U17528,item17528,17528,2014-07-08 09:17539,1
U17529,item17529,17529,2014-07-08 09:17540,1
U17530,item17530,17530,2014-07-08 09:17541,1
U17531,item17531,17531,2014-07-08 09:17542,1
U17532,item17532,17532,2014-07-08 09:17543,1
U17533,item17533,17533,2014-07-08 09:17544,1
U17534,item17534,17534,2014-07-08 09:17545,1
U17535,item17535,17535,2014-07-08 09:17546,1
U17536,item17536,17536,2014-07-08 09:17547,1
U17537,item17537,17537,2014-07-08 09:17548,1
U17538,item17538,17538,2014-07-08 09:17549,1
U17539,item17539,17539,2014-07-08 09:17550,1
U17540,item17540,17540,2014-07-08 09:17551,1
U17541,item17541,17541,2014-07-08 09:17552,1
U17542,item17542,17542,2014-07-08 09:17553,1
U17543,item17543,17543,2014-07-08 09:17554,1
U17544,item17544,17544,2014-07-08 09:17555,1
U17545,item17545,17545,2014-07-08 09:17556,1
U17546,item17546,17546,2014-07-08 09:17557,1
U17547,item17547,17547,2014-07-08 09:17558,1
U17548,item17548,17548,2014-07-08 09:17559,1
U17549,item17549,17549,2014-07-08 09:17560,1
U17550,item17550,17550,2014-07-08 09:17561,1
U17551,item17551,17551,2014-07-08 09:17562,1
U17552,item17552,17552,2014-07-08 09:17563,1
U17553,item17553,17553,2014-07-08 09:17564,1
U17554,item17554,17554,2014-07-08 09:17565,1
U17555,item17555,17555,2014-07-08 09:17566,1
U17556,item17556,17556,2014-07-08 09:17567,1
U17557,item17557,17557,2014-07-08 09:17568,1
U17558,item17558,17558,2014-07-08 09:17569,1
U17559,item17559,17559,2014-07-08 09:17570,1
U17560,item17560,17560,2014-07-08 09:17571,1
U17561,item17561,17561,2014-07-08 09:17572,1
U17562,item17562,17562,2014-07-08 09:17573,1
U17563,item17563,17563,2014-07-08 09:17574,1
U17564,item17564,17564,2014-07-08 09:17575,1
U17565,item17565,17565,2014-07-08 09:17576,1
U17566,item17566,17566,2014-07-08 09:17577,1
U17567,item17567,17567,2014-07-08 09:17578,1
U17568,item17568,17568,2014-07-08 09:17579,1
U17569,item17569,17569,2014-07-08 09:17580,1
U17570,item17570,17570,2014-07-08 09:17581,1
U17571,item17571,17571,2014-07-08 09:17582,1
U17572,item17572,17572,2014-07-08 09:17583,1
U17573,item17573,17573,2014-07-08 09:17584,1
U17574,item17574,17574,2014-07-08 09:17585,1
U17575,item17575,17575,2014-07-08 09:17586,1
U17576,item17576,17576,2014-07-08 09:17587,1
U17577,item17577,17577,2014-07-08 09:17588,1
U17578,item17578,17578,2014-07-08 09:17589,1
U17579,item17579,17579,2014-07-08 09:17590,1
U17580,item17580,17580,2014-07-08 09:17591,1
U17581,item17581,17581,2014-07-08 09:17592,1
U17582,item17582,17582,2014-07-08 09:17593,1
U17583,item17583,17583,2014-07-08 09:17594,1
U17584,item17584,17584,2014-07-08 09:17595,1
U17585,item17585,17585,2014-07-08 09:17596,1
U17586,item17586,17586,2014-07-08 09:17597,1
U17587,item17587,17587,2014-07-08 09:17598,1
U17588,item17588,17588,2014-07-08 09:17599,1
U17589,item17589,17589,2014-07-08 09:17600,1
U17590,item17590,17590,2014-07-08 09:17601,1
U17591,item17591,17591,2014-07-08 09:17602,1
U17592,item17592,17592,2014-07-08 09:17603,1
U17593,item17593,17593,2014-07-08 09:17604,1
U17594,item17594,17594,2014-07-08 09:17605,1
U17595,item17595,17595,2014-07-08 09:17606,1
U17596,item17596,17596,2014-07-08 09:17607,1
U17597,item17597,17597,2014-07-08 09:17608,1
U17598,item17598,17598,2014-07-08 09:17609,1
U17599,item17599,17599,2014-07-08 09:17610,1
U17600,item17600,17600,2014-07-08 09:17611,1
U17601,item17601,17601,2014-07-08 09:17612,1
U17602,item17602,17602,2014-07-08 09:17613,1
U17603,item17603,17603,2014-07-08 09:17614,1
U17604,item17604,17604,2014-07-08 09:17615,1
U17605,item17605,17605,2014-07-08 09:17616,1
U17606,item17606,17606,2014-07-08 09:17617,1
U17607,item17607,17607,2014-07-08 09:17618,1
U17608,item17608,17608,2014-07-08 09:17619,1
U17609,item17609,17609,2014-07-08 09:17620,1
U17610,item17610,17610,2014-07-08 09:17621,1
U17611,item17611,17611,2014-07-08 09:17622,1
U17612,item17612,17612,2014-07-08 09:17623,1
U17613,item17613,17613,2014-07-08 09:17624,1
U17614,item17614,17614,2014-07-08 09:17625,1
U17615,item17615,17615,2014-07-08 09:17626,1
U17616,item17616,17616,2014-07-08 09:17627,1
U17617,item17617,17617,2014-07-08 09:17628,1
U17618,item17618,17618,2014-07-08 09:17629,1
U17619,item17619,17619,2014-07-08 09:17630,1
U17620,item17620,17620,2014-07-08 09:17631,1
U17621,item17621,17621,2014-07-08 09:17632,1
U17622,item17622,17622,2014-07-08 09:17633,1
U17623,item17623,17623,2014-07-08 09:17634,1
U17624,item17624,17624,2014-07-08 09:17635,1
U17625,item17625,17625,2014-07-08 09:17636,1
U17626,item17626,17626,2014-07-08 09:17637,1
U17627,item17627,17627,2014-07-08 09:17638,1
U17628,item17628,17628,2014-07-08 09:17639,1
U17629,item17629,17629,2014-07-08 09:17640,1
U17630,item17630,17630,2014-07-08 09:17641,1
U17631,item17631,17631,2014-07-08 09:17642,1
U17632,item17632,17632,2014-07-08 09:17643,1
U17633,item17633,17633,2014-07-08 09:17644,1
U17634,item17634,17634,2014-07-08 09:17645,1
U17635,item17635,17635,2014-07-08 09:17646,1
U17636,item17636,17636,2014-07-08 09:17647,1
U17637,item17637,17637,2014-07-08 09:17648,1
U17638,item17638,17638,2014-07-08 09:17649,1
U17639,item17639,17639,2014-07-08 09:17650,1
U17640,item17640,17640,2014-07-08 09:17651,1
U17641,item17641,17641,2014-07-08 09:17652,1
U17642,item17642,17642,2014-07-08 09:17653,1
U17643,item17643,17643,2014-07-08 09:17654,1
U17644,item17644,17644,2014-07-08 09:17655,1
U17645,item17645,17645,2014-07-08 09:17656,1
U17646,item17646,17646,2014-07-08 09:17657,1
U17647,item17647,17647,2014-07-08 09:17658,1
U17648,item17648,17648,2014-07-08 09:17659,1
U17649,item17649,17649,2014-07-08 09:17660,1
U17650,item17650,17650,2014-07-08 09:17661,1
U17651,item17651,17651,2014-07-08 09:17662,1
U17652,item17652,17652,2014-07-08 09:17663,1
U17653,item17653,17653,2014-07-08 09:17664,1
U17654,item17654,17654,2014-07-08 09:17665,1
U17655,item17655,17655,2014-07-08 09:17666,1
U17656,item17656,17656,2014-07-08 09:17667,1
U17657,item17657,17657,2014-07-08 09:17668,1
U17658,item17658,17658,2014-07-08 09:17669,1
U17659,item17659,17659,2014-07-08 09:17670,1
U17660,item17660,17660,2014-07-08 09:17671,1
U17661,item17661,17661,2014-07-08 09:17672,1
U17662,item17662,17662,2014-07-08 09:17673,1
U17663,item17663,17663,2014-07-08 09:17674,1
U17664,item17664,17664,2014-07-08 09:17675,1
U17665,item17665,17665,2014-07-08 09:17676,1
U17666,item17666,17666,2014-07-08 09:17677,1
U17667,item17667,17667,2014-07-08 09:17678,1
U17668,item17668,17668,2014-07-08 09:17679,1
U17669,item17669,17669,2014-07-08 09:17680,1
U17670,item17670,17670,2014-07-08 09:17681,1
U17671,item17671,17671,2014-07-08 09:17682,1
U17672,item17672,17672,2014-07-08 09:17683,1
U17673,item17673,17673,2014-07-08 09:17684,1
U17674,item17674,17674,2014-07-08 09:17685,1
U17675,item17675,17675,2014-07-08 09:17686,1
U17676,item17676,17676,2014-07-08 09:17687,1
U17677,item17677,17677,2014-07-08 09:17688,1
U17678,item17678,17678,2014-07-08 09:17689,1
U17679,item17679,17679,2014-07-08 09:17690,1
U17680,item17680,17680,2014-07-08 09:17691,1
U17681,item17681,17681,2014-07-08 09:17692,1
U17682,item17682,17682,2014-07-08 09:17693,1
U17683,item17683,17683,2014-07-08 09:17694,1
U17684,item17684,17684,2014-07-08 09:17695,1
U17685,item17685,17685,2014-07-08 09:17696,1
U17686,item17686,17686,2014-07-08 09:17697,1
U17687,item17687,17687,2014-07-08 09:17698,1
U17688,item17688,17688,2014-07-08 09:17699,1
U17689,item17689,17689,2014-07-08 09:17700,1
U17690,item17690,17690,2014-07-08 09:17701,1
U17691,item17691,17691,2014-07-08 09:17702,1
U17692,item17692,17692,2014-07-08 09:17703,1
U17693,item17693,17693,2014-07-08 09:17704,1
U17694,item17694,17694,2014-07-08 09:17705,1
U17695,item17695,17695,2014-07-08 09:17706,1
U17696,item17696,17696,2014-07-08 09:17707,1
U17697,item17697,17697,2014-07-08 09:17708,1
U17698,item17698,17698,2014-07-08 09:17709,1
U17699,item17699,17699,2014-07-08 09:17710,1
U17700,item17700,17700,2014-07-08 09:17711,1
U17701,item17701,17701,2014-07-08 09:17712,1
U17702,item17702,17702,2014-07-08 09:17713,1
U17703,item17703,17703,2014-07-08 09:17714,1
U17704,item17704,17704,2014-07-08 09:17715,1
U17705,item17705,17705,2014-07-08 09:17716,1
U17706,item17706,17706,2014-07-08 09:17717,1
U17707,item17707,17707,2014-07-08 09:17718,1
U17708,item17708,17708,2014-07-08 09:17719,1
U17709,item17709,17709,2014-07-08 09:17720,1
U17710,item17710,17710,2014-07-08 09:17721,1
U17711,item17711,17711,2014-07-08 09:17722,1
U17712,item17712,17712,2014-07-08 09:17723,1
U17713,item17713,17713,2014-07-08 09:17724,1
U17714,item17714,17714,2014-07-08 09:17725,1
U17715,item17715,17715,2014-07-08 09:17726,1
U17716,item17716,17716,2014-07-08 09:17727,1
U17717,item17717,17717,2014-07-08 09:17728,1
U17718,item17718,17718,2014-07-08 09:17729,1
U17719,item17719,17719,2014-07-08 09:17730,1
U17720,item17720,17720,2014-07-08 09:17731,1
U17721,item17721,17721,2014-07-08 09:17732,1
U17722,item17722,17722,2014-07-08 09:17733,1
U17723,item17723,17723,2014-07-08 09:17734,1
U17724,item17724,17724,2014-07-08 09:17735,1
U17725,item17725,17725,2014-07-08 09:17736,1
U17726,item17726,17726,2014-07-08 09:17737,1
U17727,item17727,17727,2014-07-08 09:17738,1
U17728,item17728,17728,2014-07-08 09:17739,1
U17729,item17729,17729,2014-07-08 09:17740,1
U17730,item17730,17730,2014-07-08 09:17741,1
U17731,item17731,17731,2014-07-08 09:17742,1
U17732,item17732,17732,2014-07-08 09:17743,1
U17733,item17733,17733,2014-07-08 09:17744,1
U17734,item17734,17734,2014-07-08 09:17745,1
U17735,item17735,17735,2014-07-08 09:17746,1
U17736,item17736,17736,2014-07-08 09:17747,1
U17737,item17737,17737,2014-07-08 09:17748,1
U17738,item17738,17738,2014-07-08 09:17749,1
U17739,item17739,17739,2014-07-08 09:17750,1
U17740,item17740,17740,2014-07-08 09:17751,1
U17741,item17741,17741,2014-07-08 09:17752,1
U17742,item17742,17742,2014-07-08 09:17753,1
U17743,item17743,17743,2014-07-08 09:17754,1
U17744,item17744,17744,2014-07-08 09:17755,1
U17745,item17745,17745,2014-07-08 09:17756,1
U17746,item17746,17746,2014-07-08 09:17757,1
U17747,item17747,17747,2014-07-08 09:17758,1
U17748,item17748,17748,2014-07-08 09:17759,1
U17749,item17749,17749,2014-07-08 09:17760,1
U17750,item17750,17750,2014-07-08 09:17761,1
U17751,item17751,17751,2014-07-08 09:17762,1
U17752,item17752,17752,2014-07-08 09:17763,1
U17753,item17753,17753,2014-07-08 09:17764,1
U17754,item17754,17754,2014-07-08 09:17765,1
U17755,item17755,17755,2014-07-08 09:17766,1
U17756,item17756,17756,2014-07-08 09:17767,1
U17757,item17757,17757,2014-07-08 09:17768,1
U17758,item17758,17758,2014-07-08 09:17769,1
U17759,item17759,17759,2014-07-08 09:17770,1
U17760,item17760,17760,2014-07-08 09:17771,1
U17761,item17761,17761,2014-07-08 09:17772,1
U17762,item17762,17762,2014-07-08 09:17773,1
U17763,item17763,17763,2014-07-08 09:17774,1
U17764,item17764,17764,2014-07-08 09:17775,1
U17765,item17765,17765,2014-07-08 09:17776,1
U17766,item17766,17766,2014-07-08 09:17777,1
U17767,item17767,17767,2014-07-08 09:17778,1
U17768,item17768,17768,2014-07-08 09:17779,1
U17769,item17769,17769,2014-07-08 09:17780,1
U17770,item17770,17770,2014-07-08 09:17781,1
U17771,item17771,17771,2014-07-08 09:17782,1
U17772,item17772,17772,2014-07-08 09:17783,1
U17773,item17773,17773,2014-07-08 09:17784,1
U17774,item17774,17774,2014-07-08 09:17785,1
U17775,item17775,17775,2014-07-08 09:17786,1
U17776,item17776,17776,2014-07-08 09:17787,1
U17777,item17777,17777,2014-07-08 09:17788,1
U17778,item17778,17778,2014-07-08 09:17789,1
U17779,item17779,17779,2014-07-08 09:17790,1
U17780,item17780,17780,2014-07-08 09:17791,1
U17781,item17781,17781,2014-07-08 09:17792,1
U17782,item17782,17782,2014-07-08 09:17793,1
U17783,item17783,17783,2014-07-08 09:17794,1
U17784,item17784,17784,2014-07-08 09:17795,1
U17785,item17785,17785,2014-07-08 09:17796,1
U17786,item17786,17786,2014-07-08 09:17797,1
U17787,item17787,17787,2014-07-08 09:17798,1
U17788,item17788,17788,2014-07-08 09:17799,1
U17789,item17789,17789,2014-07-08 09:17800,1
U17790,item17790,17790,2014-07-08 09:17801,1
U17791,item17791,17791,2014-07-08 09:17802,1
U17792,item17792,17792,2014-07-08 09:17803,1
U17793,item17793,17793,2014-07-08 09:17804,1
U17794,item17794,17794,2014-07-08 09:17805,1
U17795,item17795,17795,2014-07-08 09:17806,1
U17796,item17796,17796,2014-07-08 09:17807,1
U17797,item17797,17797,2014-07-08 09:17808,1
U17798,item17798,17798,2014-07-08 09:17809,1
U17799,item17799,17799,2014-07-08 09:17810,1
U17800,item17800,17800,2014-07-08 09:17811,1
U17801,item17801,17801,2014-07-08 09:17812,1
U17802,item17802,17802,2014-07-08 09:17813,1
U17803,item17803,17803,2014-07-08 09:17814,1
U17804,item17804,17804,2014-07-08 09:17815,1
U17805,item17805,17805,2014-07-08 09:17816,1
U17806,item17806,17806,2014-07-08 09:17817,1
U17807,item17807,17807,2014-07-08 09:17818,1
U17808,item17808,17808,2014-07-08 09:17819,1
U17809,item17809,17809,2014-07-08 09:17820,1
U17810,item17810,17810,2014-07-08 09:17821,1
U17811,item17811,17811,2014-07-08 09:17822,1
U17812,item17812,17812,2014-07-08 09:17823,1
U17813,item17813,17813,2014-07-08 09:17824,1
U17814,item17814,17814,2014-07-08 09:17825,1
U17815,item17815,17815,2014-07-08 09:17826,1
U17816,item17816,17816,2014-07-08 09:17827,1
U17817,item17817,17817,2014-07-08 09:17828,1
U17818,item17818,17818,2014-07-08 09:17829,1
U17819,item17819,17819,2014-07-08 09:17830,1
U17820,item17820,17820,2014-07-08 09:17831,1
U17821,item17821,17821,2014-07-08 09:17832,1
U17822,item17822,17822,2014-07-08 09:17833,1
U17823,item17823,17823,2014-07-08 09:17834,1
U17824,item17824,17824,2014-07-08 09:17835,1
U17825,item17825,17825,2014-07-08 09:17836,1
U17826,item17826,17826,2014-07-08 09:17837,1
U17827,item17827,17827,2014-07-08 09:17838,1
U17828,item17828,17828,2014-07-08 09:17839,1
U17829,item17829,17829,2014-07-08 09:17840,1
U17830,item17830,17830,2014-07-08 09:17841,1
U17831,item17831,17831,2014-07-08 09:17842,1
U17832,item17832,17832,2014-07-08 09:17843,1
U17833,item17833,17833,2014-07-08 09:17844,1
U17834,item17834,17834,2014-07-08 09:17845,1
U17835,item17835,17835,2014-07-08 09:17846,1
U17836,item17836,17836,2014-07-08 09:17847,1
U17837,item17837,17837,2014-07-08 09:17848,1
U17838,item17838,17838,2014-07-08 09:17849,1
U17839,item17839,17839,2014-07-08 09:17850,1
U17840,item17840,17840,2014-07-08 09:17851,1
U17841,item17841,17841,2014-07-08 09:17852,1
U17842,item17842,17842,2014-07-08 09:17853,1
U17843,item17843,17843,2014-07-08 09:17854,1
U17844,item17844,17844,2014-07-08 09:17855,1
U17845,item17845,17845,2014-07-08 09:17856,1
U17846,item17846,17846,2014-07-08 09:17857,1
U17847,item17847,17847,2014-07-08 09:17858,1
U17848,item17848,17848,2014-07-08 09:17859,1
U17849,item17849,17849,2014-07-08 09:17860,1
U17850,item17850,17850,2014-07-08 09:17861,1
U17851,item17851,17851,2014-07-08 09:17862,1
U17852,item17852,17852,2014-07-08 09:17863,1
U17853,item17853,17853,2014-07-08 09:17864,1
U17854,item17854,17854,2014-07-08 09:17865,1
U17855,item17855,17855,2014-07-08 09:17866,1
U17856,item17856,17856,2014-07-08 09:17867,1
U17857,item17857,17857,2014-07-08 09:17868,1
U17858,item17858,17858,2014-07-08 09:17869,1
U17859,item17859,17859,2014-07-08 09:17870,1
U17860,item17860,17860,2014-07-08 09:17871,1
U17861,item17861,17861,2014-07-08 09:17872,1
U17862,item17862,17862,2014-07-08 09:17873,1
U17863,item17863,17863,2014-07-08 09:17874,1
U17864,item17864,17864,2014-07-08 09:17875,1
U17865,item17865,17865,2014-07-08 09:17876,1
U17866,item17866,17866,2014-07-08 09:17877,1
U17867,item17867,17867,2014-07-08 09:17878,1
U17868,item17868,17868,2014-07-08 09:17879,1
U17869,item17869,17869,2014-07-08 09:17880,1
U17870,item17870,17870,2014-07-08 09:17881,1
U17871,item17871,17871,2014-07-08 09:17882,1
U17872,item17872,17872,2014-07-08 09:17883,1
U17873,item17873,17873,2014-07-08 09:17884,1
U17874,item17874,17874,2014-07-08 09:17885,1
U17875,item17875,17875,2014-07-08 09:17886,1
U17876,item17876,17876,2014-07-08 09:17887,1
U17877,item17877,17877,2014-07-08 09:17888,1
U17878,item17878,17878,2014-07-08 09:17889,1
U17879,item17879,17879,2014-07-08 09:17890,1
U17880,item17880,17880,2014-07-08 09:17891,1
U17881,item17881,17881,2014-07-08 09:17892,1
U17882,item17882,17882,2014-07-08 09:17893,1
U17883,item17883,17883,2014-07-08 09:17894,1
U17884,item17884,17884,2014-07-08 09:17895,1
U17885,item17885,17885,2014-07-08 09:17896,1
U17886,item17886,17886,2014-07-08 09:17897,1
U17887,item17887,17887,2014-07-08 09:17898,1
U17888,item17888,17888,2014-07-08 09:17899,1
U17889,item17889,17889,2014-07-08 09:17900,1
U17890,item17890,17890,2014-07-08 09:17901,1
U17891,item17891,17891,2014-07-08 09:17902,1
U17892,item17892,17892,2014-07-08 09:17903,1
U17893,item17893,17893,2014-07-08 09:17904,1
U17894,item17894,17894,2014-07-08 09:17905,1
U17895,item17895,17895,2014-07-08 09:17906,1
U17896,item17896,17896,2014-07-08 09:17907,1
U17897,item17897,17897,2014-07-08 09:17908,1
U17898,item17898,17898,2014-07-08 09:17909,1
U17899,item17899,17899,2014-07-08 09:17910,1
U17900,item17900,17900,2014-07-08 09:17911,1
U17901,item17901,17901,2014-07-08 09:17912,1
U17902,item17902,17902,2014-07-08 09:17913,1
U17903,item17903,17903,2014-07-08 09:17914,1
U17904,item17904,17904,2014-07-08 09:17915,1
U17905,item17905,17905,2014-07-08 09:17916,1
U17906,item17906,17906,2014-07-08 09:17917,1
U17907,item17907,17907,2014-07-08 09:17918,1
U17908,item17908,17908,2014-07-08 09:17919,1
U17909,item17909,17909,2014-07-08 09:17920,1
U17910,item17910,17910,2014-07-08 09:17921,1
U17911,item17911,17911,2014-07-08 09:17922,1
U17912,item17912,17912,2014-07-08 09:17923,1
U17913,item17913,17913,2014-07-08 09:17924,1
U17914,item17914,17914,2014-07-08 09:17925,1
U17915,item17915,17915,2014-07-08 09:17926,1
U17916,item17916,17916,2014-07-08 09:17927,1
U17917,item17917,17917,2014-07-08 09:17928,1
U17918,item17918,17918,2014-07-08 09:17929,1
U17919,item17919,17919,2014-07-08 09:17930,1
U17920,item17920,17920,2014-07-08 09:17931,1
U17921,item17921,17921,2014-07-08 09:17932,1
U17922,item17922,17922,2014-07-08 09:17933,1
U17923,item17923,17923,2014-07-08 09:17934,1
U17924,item17924,17924,2014-07-08 09:17935,1
U17925,item17925,17925,2014-07-08 09:17936,1
U17926,item17926,17926,2014-07-08 09:17937,1
U17927,item17927,17927,2014-07-08 09:17938,1
U17928,item17928,17928,2014-07-08 09:17939,1
U17929,item17929,17929,2014-07-08 09:17940,1
U17930,item17930,17930,2014-07-08 09:17941,1
U17931,item17931,17931,2014-07-08 09:17942,1
